uid,premise,hypothesis,label,reason,label_name
32d27d9a-a986-411a-a9b7-7aa4aaa88026,"Arctocyon ('bear dog') is an extinct genus of ungulate mammals. ""Arctocyon"" was a ""ground dwelling omnivore"", that lived from 61.3-56.8 Ma. Synonyms of ""Arctocyon"" include ""Claenodon"", and ""Neoclaenodon"". ""Arctocyon"" was likely plantigrade, that is, walked like a bear.",Arctocyon walked like a dog.,2,,contradiction
b3b4b1f6-b657-4782-9aaa-cfd5161fca53,"Justin James ""J. J."" Watt (born March 22, 1989) is an American football defensive end for the Houston Texans of the National Football League (NFL). He was drafted by the Texans with the 11th pick in the first round of the 2011 NFL Draft, and played college football at Wisconsin.",J.J. Watt did not like attending Wisconsin.,1,,neutral
ae0fc327-f313-4d6f-bd9c-15eac134ede4,"Bookchase is a board game published by Art Meets Matter. Players compete to acquire six small books for their bookshelf. They do this by partly by answering multiple-choice questions, partly by visiting special spaces on the board: The Bookshop, The Book Corner, The Library and also by chance events triggered by the turn of an Award or Sentence card.","The player MUST acquire books both by visiting he Bookshop, The Book Corner, The Library and by award or sentence cards.",1,,neutral
84e9139b-2862-463c-abf4-af9dbcf22352,"James Michael Smith (born July 26, 1988) is an American football cornerback for the Baltimore Ravens of the National Football League (NFL). He was drafted by the Ravens with the 27th pick in the 2011 NFL Draft. He played college football at University of Colorado.",Baltimore Ravens is part of the National Football League (NFL),0,,entailment
bf5cbfcc-b63f-4f0d-b9d8-1f18b11eb2c6,"Pawn Stars UK is a British reality television series which debuted on 26 August 2013 on the British version of the History channel. The series is filmed in Sealand, Flintshire in Wales, and chronicles the day-to-day activities of pawn shop Regal Pawn, collaboratively run by Mark Andrew Manning, Mark Lever Holland, Marco Peter Holland, Simon Penworth, and Vicki Manning.","The Pawn Stars UK is filmed in Wales, at pawn shop Regal Pawn, collaboratively run by Mark Andrew Manning, Mark Lever Holland, Marco Peter Holland, Simon Penworth, and Vicki Manning.",2,,contradiction
4d7447d9-01c8-464a-8f38-19c81e66eedd,"Arctocyon ('bear dog') is an extinct genus of ungulate mammals. ""Arctocyon"" was a ""ground dwelling omnivore"", that lived from 61.3-56.8 Ma. Synonyms of ""Arctocyon"" include ""Claenodon"", and ""Neoclaenodon"". ""Arctocyon"" was likely plantigrade, that is, walked like a bear.",Arctocyon was not considered a mammal.,2,,contradiction
41179932-b86d-428f-9965-2a0b39c10e93,"James Michael Smith (born July 26, 1988) is an American football cornerback for the Baltimore Ravens of the National Football League (NFL). He was drafted by the Ravens with the 27th pick in the 2011 NFL Draft. He played college football at University of Colorado.",James Michael Smith  was the 27th pick of an NFL draft.,0,,entailment
c4f105e9-fd64-49b3-a9a0-3ee5d711299b,"Justin James ""J. J."" Watt (born March 22, 1989) is an American football defensive end for the Houston Texans of the National Football League (NFL). He was drafted by the Texans with the 11th pick in the first round of the 2011 NFL Draft, and played college football at Wisconsin.",Watt was born in Wisconsin.,1,,neutral
f6f42a96-8ef8-4268-b8d0-076a1ac344ae,"Ronald Lawrence ""Ron"" Kovic (born July 4, 1946) is an American anti-war activist, writer, and former United States Marine Corps sergeant, who was wounded and paralyzed in the Vietnam War. He is best known as the author of his 1976 memoir ""Born on the Fourth of July"", which was made into the Academy Award–winning eponymous film in 1989 directed by Oliver Stone.",Ronald Lawrence hate war cause his father died in vietnam,1,,neutral
f67385ac-27b1-40b3-809f-041d2c6e538d,"Endem TV Tower is a TV tower in Beylikdüzü, Istanbul, Turkey. It was built between 1998 and 2002, and has a now closed revolving restaurant 154 m above ground, as well as an observation deck at 160 m . The total height of the tower si 257 m including the antenna.","The Endem TV Tower is over 200 meters tall, including the antenna.",0,,entailment
9aa70a7a-33a0-4a2a-9795-d4acd51a097f,"Arctocyon ('bear dog') is an extinct genus of ungulate mammals. ""Arctocyon"" was a ""ground dwelling omnivore"", that lived from 61.3-56.8 Ma. Synonyms of ""Arctocyon"" include ""Claenodon"", and ""Neoclaenodon"". ""Arctocyon"" was likely plantigrade, that is, walked like a bear.",Arctocyon was alive from 61.3-52.8 Ma.,2,,contradiction
ff508716-fb36-48b0-8c56-7d4c2d30cd78,"Justin James ""J. J."" Watt (born March 22, 1989) is an American football defensive end for the Houston Texans of the National Football League (NFL). He was drafted by the Texans with the 11th pick in the first round of the 2011 NFL Draft, and played college football at Wisconsin.",Watt wants to play in the NFL in Wisconsin.,1,,neutral
4627fe5c-4515-46fe-8c65-eac9497c37c4,"Endem TV Tower is a TV tower in Beylikdüzü, Istanbul, Turkey. It was built between 1998 and 2002, and has a now closed revolving restaurant 154 m above ground, as well as an observation deck at 160 m . The total height of the tower si 257 m including the antenna.","Including the antenna, the Endem TV Tower is over 200 meters tall, but less than 300 meters tall.",0,,entailment
2714d12f-b710-498f-9774-884e62ac6951,"Justin James ""J. J."" Watt (born March 22, 1989) is an American football defensive end for the Houston Texans of the National Football League (NFL). He was drafted by the Texans with the 11th pick in the first round of the 2011 NFL Draft, and played college football at Wisconsin.",Watt prefers to be called Justin.,1,,neutral
7439e182-4e9d-425f-be88-c68fe2997255,"Endem TV Tower is a TV tower in Beylikdüzü, Istanbul, Turkey. It was built between 1998 and 2002, and has a now closed revolving restaurant 154 m above ground, as well as an observation deck at 160 m . The total height of the tower si 257 m including the antenna.","Including the antenna, the Endem TV Tower is over 200 meters tall, but less than 299 meters tall.",0,,entailment
bed623b0-36c0-4640-83e3-6da3893ff9e4,"Endem TV Tower is a TV tower in Beylikdüzü, Istanbul, Turkey. It was built between 1998 and 2002, and has a now closed revolving restaurant 154 m above ground, as well as an observation deck at 160 m . The total height of the tower si 257 m including the antenna."," Including the antenna, the Endem TV Tower is over 205 meters tall, but less than 265 meters tall.",0,,entailment
7c2585c0-0b9b-434c-910b-6a283f06e665,"George Washington Baines, Sr. (December 29, 1809 – December 29, 1882), a maternal great-grandfather of U.S. President Lyndon Baines Johnson, was a Baptist clergyman in Arkansas, Louisiana, and Texas who served briefly as natural science professor and President of Baylor University at its first location in Independence in Washington County, Texas.","George Washington Baines, Sr. (December 29, 1809 – December 29, 1882), a maternal great-grandfather of U.S. President Lyndon Baines Johnson, was a Baptist clergyman in a small town of Arkansas.",1,,neutral
0c8ccb09-8ccd-490d-942b-f9b91eeb88bf,"Ronald Lawrence ""Ron"" Kovic (born July 4, 1946) is an American anti-war activist, writer, and former United States Marine Corps sergeant, who was wounded and paralyzed in the Vietnam War. He is best known as the author of his 1976 memoir ""Born on the Fourth of July"", which was made into the Academy Award–winning eponymous film in 1989 directed by Oliver Stone.","Ronald Lawrence wrote ""Born on the Fourth of July"" based on his experience",1,,neutral
29c91e90-88aa-46ba-9885-0d5f10f3075f,"Justin James ""J. J."" Watt (born March 22, 1989) is an American football defensive end for the Houston Texans of the National Football League (NFL). He was drafted by the Texans with the 11th pick in the first round of the 2011 NFL Draft, and played college football at Wisconsin.",Watt was also drafted in baseball.,1,,neutral
7cad25c0-43f9-47cb-96c9-a23985d0b183,"James Michael Smith (born July 26, 1988) is an American football cornerback for the Baltimore Ravens of the National Football League (NFL). He was drafted by the Ravens with the 27th pick in the 2011 NFL Draft. He played college football at University of Colorado.",James Michael Smith played college football before being drafted into the National Football League ,0,,entailment
2d3c8d55-fd2b-46a9-9e90-f0747cb1c68c,"Endem TV Tower is a TV tower in Beylikdüzü, Istanbul, Turkey. It was built between 1998 and 2002, and has a now closed revolving restaurant 154 m above ground, as well as an observation deck at 160 m . The total height of the tower si 257 m including the antenna.",The Endem TV Tower is taller than 2.57 meters.,0,,entailment
e16b48ee-1c78-47e0-afd2-1b100b1bafbd,"James Michael Smith (born July 26, 1988) is an American football cornerback for the Baltimore Ravens of the National Football League (NFL). He was drafted by the Ravens with the 27th pick in the 2011 NFL Draft. He played college football at University of Colorado.",James Michael Smith played at the University of Colorado before being drafted into the National Football League,0,,entailment
003f1168-a377-4406-b10a-144f5d59fd63,Janez Pišek was a Slovenian football manager and former player. He played for AŠK Primorje most of his career and later managed various clubs in the Yugoslav Second League. He became first professional Slovenian football coach and first president of Slovenian Football Coach Association in 1953. After his death he received a Blodek plaque for life work in Slovenian football.,"Pisek's play at Primorje was his most professional, recognizable work.",1,,neutral
9427ebe3-2682-4bfc-ac79-53575e719802,"Ronald Lawrence ""Ron"" Kovic (born July 4, 1946) is an American anti-war activist, writer, and former United States Marine Corps sergeant, who was wounded and paralyzed in the Vietnam War. He is best known as the author of his 1976 memoir ""Born on the Fourth of July"", which was made into the Academy Award–winning eponymous film in 1989 directed by Oliver Stone.",the book Born on the Fourth of July is about his life,1,,neutral
42a94e95-bf86-46c2-9ce6-1421030f426f,"A trumpet concerto is a concerto for solo trumpet and instrumental ensemble, customarily the orchestra. Such works have been written from the Baroque period, when the solo concerto form was first developed, up through the present day. Some major composers have contributed to the trumpet concerto repertoire, with the best known work being Joseph Haydn's Trumpet Concerto in E-flat.",A trumpet concerto is meant for a single trumpet and instrumental ensemble.,0,,entailment
cb60b072-013c-41ee-af3e-c996063f47e5,"Ronald Lawrence ""Ron"" Kovic (born July 4, 1946) is an American anti-war activist, writer, and former United States Marine Corps sergeant, who was wounded and paralyzed in the Vietnam War. He is best known as the author of his 1976 memoir ""Born on the Fourth of July"", which was made into the Academy Award–winning eponymous film in 1989 directed by Oliver Stone.",Born on the Fourth of July was a best seller,1,,neutral
f0d03626-253b-4b31-96d6-17a5e1affef7,"Thomas ""Tim"" Buckley (May 28, 1942 – April 16, 2015) was an American anthropologist and Buddhist monastic best known for his long-term ethnographic research with the Yurok Indians of northern California, his early work in the anthropology of reproduction, and for his major reevaluation of the work of Alfred L. Kroeber.",Thomas Buckley passed last August,2,,contradiction
